Seguranca
"Segurança pública possui como alicerces principais: aliança comunitária, transparência,  cuidado  com  pessoas,  grupos  e  temáticas  sensíveis  (reeducandos, crianças,  mulheres,  idosos,  deficientes,  meio  ambiente,  dentre  outros),  apoio  aos profissionais, refletindo o modo social de fazer segurança. As palavras-chave"
"Viabilizar  apoios  para  uma  maior  aproximação  com  a  comunidade,  por  meio  de conselhos de segurança, rondas e visitas comunitárias;"
Promover reforço efetivo de policiamento no município;
Apoiar a classe policial no município;
"Revitalizar e Apoiar as  ações do Conselho Municipal de Segurança, na implantação do de programas voltados;"
Valorização e Apoio as ações do Conselho Tutelar e Conselheiros;
Viabilizar  e  firmar  parceria  com  a  Secretaria  Estadual  de  Segurança  para  o  bom funcionamento da Companhia de Polícia Militar.
"Implantar sistema de monitoramento através da instalação de câmeras em torres de observação nas principais vias de acesso, que enviarão imagens de toda cidade em tempo real para uma central da Guarda Municipal;"
"Implementar convênio com o Estado para  o  aumento  de  efetivo  da  Polícia  Civil  e  Militar,  com  o  reestudo  do  convênio  de segurança e trânsito;"
Ampliar e consolidar programas e ações que garantam mais segurança para a população.
CRIAÇÃO DE GUARDA MUNICIPAL
"VALORIZAÇÃO E PRESERVAÇÃO DO PATRIMÔNIO PÚBLICO COM INSTALAÇÃO DE SISTEMAS DE VIDEOMONITORAMENTO  NAS  PRINCIPAIS  VIAS  DE  ACESSO  À  CIDADE,  NAS  PRAÇAS  E  PRÉDIOS  PÚBLICOS  COM  CÂMERAS QUE ENVIARÃO IMAGENS EM TEMPO REAL PARA UMA CENTRAL DA GUARDA MUNICIPAL."
IMPLANTAÇÃO DE VIGILÂNCIA COMUNITÁRIA NAS LOCALIDADES MAIS POPULOSAS.
"APOIO ATRAVÉS DE CONVÊNIO JUNTO AS POLICIAS (CIVIL E MILITAR) PARA COMBATE A INFRAÇÕES, CONTRAVENÇÕES E CRIMES NO MUNICÍPIO DE ANGICAL DO PIAUÍ."
SOLICITAÇÃO DE IMPLANTAÇÃO DE UMA COMPANHIA INDEPENDENTE DA POLÍCIA MILITAR NO MUNICÍPIO.
Garantir iluminação pública de qualidade em toda a cidade para uma melhor atuação da polícia militar e um maior conforto e segurança dos moradores;
"Instalar  câmeras  de  segurança,  que  enviarão  imagens  de  toda  cidade  em  tempo  real para policia militar;"
"Implementar  convênio  com  o  Estado  para  o  aumento  de  efetivo  da  Policia  Militar, através de  convênio com o Estado;"
"Implantar  a  Política  Municipal  Integrada  de  Prevenção  à  Violência,  a cultura  de  paz  na  cidade  e  as  iniciativas  de  mediação  de  conflitos  nas comunidades de São Miguel do Tapuio;"
Implantar do Sistema de Monitoramento nos prédios públicos para garantir maior segurança;
Criar a Guarda Municipal com atuação organizada e monitorada diariamente;
Realizar parceria com o Governo do Estado para reforma e restruturação da Sede da Polícia Militar localizado na Rua Coletor José de Araújo;
"Produzir e publicar materiais, eventos e campanhas para tratar de temas relacionados ao enfrentamento do machismo, do feminicídio, da translesbofobia e da violência contra as mulheres e ao empoderamento do público feminino;"
